t_index,term,df
7995,picket,5
7996,pickup,10
7997,picnic,3
7998,pictur,35
7999,piec,49
8000,piecem,1
8001,pier,8
8002,pierc,11
8003,pierr,3
8004,pietropaoli,1
8005,pig,5
8006,piggyback,2
8007,pike,1
8008,pile,24
8009,pilfer,1
8010,pilgrim,2
8011,pillar,16
8012,pillori,3
8013,pillow,1
8014,pillowcas,1
8015,pilot,28
8016,pin,10
8017,pincu,3
8018,pine,9
8019,pink,4
8020,pinkish,1
8021,pinochet,1
8022,pinpoint,2
8023,piolin,6
8024,pioneer,2
8025,pipe,6
8026,pipelin,6
8027,piper,1
8028,pistol,8
8029,pit,17
8030,pitch,9
8031,pitkowski,1
8032,pittman,1
8033,pittsburg,2
8034,pittsburgh,3
8035,pivot,6
8036,pizza,2
8037,placard,3
8038,placat,2
8039,place,217
8040,plagu,10
8041,plain,4
8042,plainli,1
8043,plaintiff,1
8044,plaintiv,2
8045,plan,251
8046,planc,1
8047,plane,125
8048,planeload,9
8049,planner,2
8050,plant,19
8051,plantat,4
8052,planter,1
8053,plaster,2
8054,plastic,29
8055,plate,11
8056,plateau,3
8057,platform,19
8058,platt,1
8059,play,131
8060,player,54
8061,playoff,1
8062,playwright,2
8063,plaza,2
8064,plea,16
8065,plead,31
8066,pleas,27
8067,pleaser,2
8068,pleasur,8
8069,plebiscit,2
8070,pled,2
8071,pledg,68
8072,plenti,7
8073,pli,1
8074,plight,3
8075,plot,25
8076,plotnikov,2
8077,plotter,2
8078,plow,2
8079,ploy,1
8080,plu,20
8081,pluck,3
8082,plug,2
8083,plum,5
8084,plume,3
8085,plummet,6
8086,plung,13
8087,plural,1
8088,plush,1
8089,plust,1
8090,pmsea,2
8091,pneumat,2
8092,po,1
8093,pock,1
8094,pocket,20
8095,pocketbook,1
8096,podesta,1
8097,podgarica,1
8098,podgorica,3
8099,podium,3
8100,poet,1
8101,poignanc,1
8102,poignant,6
8103,point,189
8104,pointedli,1
8105,pointless,2
8106,pois,6
8107,poison,7
8108,poke,2
8109,poker,1
8110,poland,4
8111,polar,2
8112,pole,7
8113,polic,212
8114,policeman,14
8115,policemen,14
8116,polici,94
8117,polish,3
8118,polit,229
8119,politburo,1
8120,politi,1
8121,politic,3
8122,politica,1
8123,politician,42
8124,politika,5
8125,poll,64
8126,pollard,6
8127,pollincen,1
8128,pollster,4
8129,pollut,3
8130,polo,1
8131,pomp,2
8132,ponchevo,1
8133,poncho,3
8134,ponder,2
8135,pondicherri,2
8136,pontiac,1
8137,ponytail,5
8138,pooh,2
8139,pool,9
8140,poor,27
8141,poorer,2
8142,poorest,4
8143,poorli,6
8144,pop,2
8145,pope,64
8146,popov,4
8147,popul,48
8148,popular,94
8149,popularli,1
8150,populist,7
8151,por,1
8152,porch,2
8153,porou,1
8154,porridg,1
8155,port,172
8156,portabl,2
8157,porter,3
8158,porterag,1
8159,portion,13
8160,portland,7
8161,portman,1
8162,portrait,5
8163,portray,11
8164,portsid,1
8165,portsmouth,5
8166,portugues,5
8167,pose,25
8168,posh,2
8169,posit,112
8170,possess,19
8171,possibl,236
8172,post,93
8173,postal,2
8174,postcard,1
8175,postelect,1
8176,poster,10
8177,posthum,7
8178,postmatch,2
8179,postmortem,1
8180,postpon,13
8181,postur,4
8182,postwar,1
8183,pot,2
8184,potato,2
8185,potent,3
8186,potenti,50
8187,pothol,1
8188,potray,1
8189,potter,1
8190,pouch,2
8191,poultri,2
8192,pounc,1
8193,pound,25
8194,pour,39
8195,povel,1
8196,poverti,20
8197,pow,9
8198,powel,9
8199,power,330
8200,powerbrok,1
8201,powerhous,1
8202,powerless,2
8203,poynter,1
8204,pozarevac,5
8205,practic,39
8206,praddo,1
8207,pradeep,1
8208,pradesh,4
8209,pragmat,4
8210,pragna,1
8211,pragu,1
8212,prais,28
8213,prakash,1
8214,pramod,1
8215,prankster,1
8216,prateek,1
8217,pratt,2
8218,pravda,1
8219,pray,23
8220,prayer,20
8221,pre,10
8222,preach,3
8223,precari,2
8224,precaut,34
8225,precautionari,6
8226,preced,10
8227,precinct,5
8228,preciou,4
8229,precipit,3
8230,precis,19
8231,preclud,1
8232,precondit,3
8233,predat,3
8234,predawn,1
8235,predecessor,7
8236,predgrag,4
8237,predica,1
8238,predict,55
8239,predominantli,1
8240,predrag,1
8241,prefabr,1
8242,prefer,17
8243,pregam,1
8244,pregnanc,1
8245,pregnant,5
8246,prejud,1
8247,prejudg,2
8248,prejudic,1
8249,preliminari,24
8250,prelud,2
8251,prematur,5
8252,premedit,6
8253,premis,2
8254,premium,1
8255,premonit,1
8256,preoccupi,2
8257,preordain,1
8258,prepackag,1
8259,prepar,128
8260,preparatori,1
8261,preplan,3
8262,preposit,1
8263,prerog,2
8264,presag,3
8265,prescrib,3
8266,prescript,10
8267,presenc,36
8268,present,61
8269,preserv,14
8270,presevo,1
8271,presid,552
8272,presiden,1
8273,presidenti,221
8274,press,121
8275,pressman,1
8276,pressur,74
8277,prestig,1
8278,prestigi,1
8279,presum,35
8280,presumpt,1
8281,preteen,1
8282,pretend,5
8283,pretext,2
8284,pretti,42
8285,prevail,21
8286,prevent,58
8287,preview,2
8288,previou,31
8289,previous,27
8290,pri,15
8291,prianka,1
8292,pribicev,1
8293,price,32
8294,pricey,1
8295,pride,13
8296,priest,14
8297,primari,15
8298,primarili,1
8299,prime,117
8300,primit,1
8301,princ,8
8302,princeton,2
8303,princip,6
8304,principl,19
8305,prinosil,2
8306,print,5
8307,prior,15
8308,prioriti,40
8309,priscilla,1
8310,prisilla,1
8311,prison,142
8312,prissila,1
8313,pristavkin,4
8314,pristina,5
8315,privaci,4
8316,privat,58
8317,privi,1
8318,privileg,9
8319,priyanka,1
8320,prize,12
8321,pro,45
8322,proactiv,1
8323,probabl,63
8324,probat,5
8325,probe,32
8326,probiti,1
8327,problem,99
8328,problemat,4
8329,proce,5
8330,procedur,31
8331,proceed,24
8332,process,100
8333,procession,1
8334,proclaim,18
8335,prod,2
8336,prodigi,1
8337,produc,35
8338,product,19
8339,prof,1
8340,profess,2
8341,profession,15
8342,professor,33
8343,professori,1
8344,profil,31
8345,profit,14
8346,profound,3
8347,progeni,1
8348,progenitor,1
8349,program,51
8350,progress,35
8351,prohibit,7
8352,project,26
8353,projectil,1
8354,prokuplj,1
8355,prolifer,1
8356,prolong,8
8357,promila,3
8358,promin,20
8359,promis,103
8360,promot,29
8361,prompt,46
8362,promptli,4
8363,prone,4
8364,pronounc,12
8365,proof,13
8366,prop,2
8367,propag,1
8368,propaganda,19
8369,prope,1
8370,propel,9
8371,propens,1
8372,proper,12
8373,properli,4
8374,properti,12
8375,prophet,2
8376,propon,2
8377,proport,3
8378,proportion,1
8379,propos,27
8380,proposit,7
8381,proprietor,1
8382,propuls,7
8383,proscrib,2
8384,prosecut,33
8385,prosecutor,61
8386,prospect,22
8387,prosper,30
8388,prosperi,1
8389,prostat,2
8390,prote,1
8391,protect,91
8392,protectionist,1
8393,protector,2
8394,protest,130
8395,protestor,9
8396,protic,1
8397,protract,5
8398,proud,15
8399,proudli,2
8400,prove,46
8401,proven,12
8402,provid,98
8403,providian,1
8404,provinc,30
8405,provis,7
8406,provision,4
8407,provoc,4
8408,provok,16
8409,prow,1
8410,prowl,1
8411,proxi,4
8412,prudenc,2
8413,prudent,6
8414,psychiatrist,1
8415,psychic,1
8416,psycholog,4
8417,psychologist,3
8418,psychosi,1
8419,ptt,1
8420,public,165
8421,publicist,1
8422,publicli,27
8423,publish,34
8424,puddl,1
8425,pueblo,2
8426,puerto,2
8427,puf,2
8428,puff,1
8429,pug,1
8430,pull,126
8431,pulpit,1
8432,puls,6
8433,pulver,1
8434,pumahambo,1
8435,pummel,1
8436,pump,10
8437,pumpkin,1
8438,punch,12
8439,punctuat,6
8440,punctur,9
8441,puni,1
8442,punish,48
8443,punit,2
8444,puppet,6
8445,purchas,22
8446,purdum,1
8447,pure,7
8448,purebr,2
8449,purg,3
8450,purif,3
8451,purifi,1
8452,purist,1
8453,puritan,1
8454,puriti,1
8455,purpl,4
8456,purport,1
8457,purpos,20
8458,purs,1
8459,pursu,36
8460,pursuit,1
8461,push,67
8462,put,185
8463,putaway,1
8464,putin,71
8465,putsch,3
8466,putt,1
8467,puzzl,8
8468,pyno,1
8469,pyongyang,1
8470,pyramid,1
8471,pyre,9
8472,qadhi,2
8473,qaeda,4
8474,qaida,4
8475,qatar,15
8476,qazi,1
8477,qian,1
8478,quaill,1
8479,quak,89
8480,qualif,4
8481,qualifi,18
8482,qualiti,7
8483,quang,2
8484,quantit,1
8485,quantiti,7
8486,quantum,5
8487,quarantin,1
8488,quarrelsom,2
8489,quarten,1
8490,quarter,31
8491,quarterback,1
8492,quarterdeck,2
8493,quarterfin,26
8494,quarterfinalist,4
8495,quartet,1
8496,quash,1
8497,quasi,1
8498,qud,1
8499,queen,3
8500,quell,4
8501,queri,1
8502,quest,1
8503,question,214
8504,queue,1
8505,quick,36
8506,quicker,3
8507,quickli,76
8508,quid,1
8509,quiet,14
8510,quieter,2
8511,quietli,13
8512,quietud,1
8513,quigley,5
8514,quill,1
8515,quinci,3
8516,quinn,11
8517,quip,1
8518,quit,63
8519,quiver,1
8520,quiz,2
8521,quizz,1
8522,quo,1
8523,quorum,2
8524,quot,45
8525,quotat,1
8526,quotient,1
8527,quow,1
8528,quran,2
8529,ra,1
8530,rabitah,1
8531,racak,1
8532,race,102
8533,racial,4
8534,racicot,1
8535,racism,1
8536,racist,1
8537,rack,2
8538,racket,29
8539,rackham,1
8540,rad,1
8541,radar,9
8542,radavan,1
8543,raddatz,1
8544,rade,2
8545,radford,1
8546,radiat,3
8547,radic,24
8548,radicor,1
8549,radio,72
8550,radioact,1
8551,radioprograma,7
8552,radoman,3
8553,radov,2
8554,radovan,3
8555,rafael,2
8556,rafiq,1
8557,raft,2
8558,rafter,27
8559,raftogi,3
8560,rag,6
8561,rage,12
8562,rahman,2
8563,raid,8
8564,rail,2
8565,railroad,5
8566,railway,6
8567,rain,28
8568,raincoat,2
8569,raini,8
8570,rainstorm,2
8571,rais,91
8572,raiser,15
8573,raj,1
8574,rajan,1
8575,rajasthan,4
8576,rajat,3
8577,rajendrakumar,1
8578,rajesh,3
8579,ralli,126
8580,ralph,10
8581,ram,9
8582,rama,1
8583,ramadan,3
8584,ramallah,4
8585,rambhai,3
8586,rambo,4
8587,ramesh,3
8588,ramirez,5
8589,ramiy,1
8590,ramo,1
8591,ramp,6
8592,rampag,6
8593,rampal,1
8594,rampant,10
8595,ramshackl,1
8596,ramstein,20
8597,ran,39
8598,ranad,3
8599,ranch,3
8600,rancher,1
8601,rancor,3
8602,rand,1
8603,randi,19
8604,random,6
8605,rang,46
8606,rangel,1
8607,ranger,1
8608,rank,41
8609,rann,1
8610,ransom,3
8611,rap,1
8612,rape,8
8613,rapid,9
8614,rapidli,13
8615,rapist,14
8616,rapproch,4
8617,raquel,2
8618,rare,54
8619,rarer,1
8620,rariti,1
8621,rash,1
8622,rashad,1
8623,rashid,2
8624,rasik,1
8625,rat,3
8626,rate,17
8627,rath,1
8628,rather,63
8629,rathod,1
8630,ratif,1
8631,ratifi,4
8632,ration,4
8633,rational,1
8634,ratko,2
8635,ratliff,1
8636,ratnal,1
8637,ratnalaswami,1
8638,rattl,8
8639,raucou,4
8640,ravag,12
8641,raven,2
8642,ravenel,1
8643,ravin,5
8644,raw,2
8645,rawalpindi,1
8646,ray,11
8647,raymond,4
8648,raznatov,1
8649,razor,3
8650,razzano,4
8651,rd,19
8652,rdp,1
8653,rdr,5
8654,reach,168
8655,reachabl,4
8656,react,9
8657,reaction,17
8658,reactionari,1
8659,reactor,5
8660,read,46
8661,reader,2
8662,readi,58
8663,reaffirm,4
8664,reagan,9
8665,real,74
8666,realist,4
8667,realiti,18
8668,realiz,32
8669,realli,105
8670,reappear,2
8671,rear,35
8672,rearrest,1
8673,reason,100
8674,reassert,2
8675,reassess,1
8676,reassum,1
8677,reassur,6
8678,rebecca,1
8679,rebel,14
8680,rebelli,1
8681,rebellion,6
8682,rebirth,1
8683,rebound,7
8684,rebroadcast,2
8685,rebuf,1
8686,rebuff,1
8687,rebuild,22
8688,rebuilt,1
8689,rebuk,3
8690,reburi,3
8691,rebutt,1
8692,recal,17
8693,recalcitr,1
8694,recant,8
8695,recap,1
8696,recaptur,6
8697,reced,4
8698,receipt,7
8699,receiv,130
8700,recent,143
8701,recept,6
8702,receptionist,1
8703,recess,1
8704,recipi,2
8705,recit,1
8706,reckon,5
8707,reclaim,5
8708,reclus,3
8709,recogn,47
8710,recognit,5
8711,recomm,1
8712,recommend,41
8713,recon,1
8714,reconcil,1
8715,reconcili,19
8716,reconnaiss,2
8717,reconsid,2
8718,reconstitut,2
8719,reconstruct,7
8720,record,84
8721,recount,16
8722,recov,130
8723,recoveri,48
8724,recreat,9
8725,recrimin,1
8726,recruit,11
8727,rectifi,1
8728,rector,1
8729,recuper,3
8730,recur,2
8731,recurr,5
8732,red,83
8733,redcross,1
8734,reddish,1
8735,reded,1
8736,redeem,2
8737,redefin,2
8738,redempt,1
8739,redesign,1
8740,redesignwo,1
8741,redford,1
8742,rediscov,1
8743,redistrict,1
8744,redress,1
8745,redskin,1
8746,reduc,27
8747,reduct,2
8748,reebok,1
8749,reeca,1
8750,reeker,9
8751,reel,1
8752,reemerg,1
8753,reenerg,1
8754,reenter,1
8755,reev,1
8756,reexamin,1
8757,refer,59
8758,referendum,9
8759,refin,1
8760,refineri,4
8761,refit,2
8762,reflag,1
8763,reflect,36
8764,reflex,1
8765,reform,48
8766,refrain,3
8767,refresh,2
8768,refriger,2
8769,refuel,122
8770,refug,7
8771,refuge,7
8772,refund,1
8773,refurbish,1
8774,refus,113
8775,refut,3
8776,regain,13
8777,regalia,2
8778,regalla,1
8779,regard,32
8780,regardless,7
8781,regga,1
8782,regim,64
8783,region,154
8784,regist,31
8785,registr,4
8786,registri,2
8787,regret,13
8788,regroup,5
8789,regul,12
8790,regular,14
8791,regularli,4
8792,regulatori,1
8793,rehabilit,4
8794,rehears,2
8795,rehir,1
8796,rehnquist,2
8797,reicher,1
8798,reichstag,1
8799,reign,11
8800,reignit,1
8801,reimpos,1
8802,rein,8
8803,reincarn,1
8804,reinforc,19
8805,reinstat,2
8806,reinstitut,1
8807,reintegr,5
8808,reiter,8
8809,reject,61
8810,rejoic,3
8811,rejoin,2
8812,rekanlt,1
8813,rel,75
8814,relat,104
8815,relationship,41
8816,relax,12
8817,relay,6
8818,relearn,1
8819,releas,153
8820,relent,1
8821,relentless,4
8822,relev,6
8823,reli,10
8824,reliabl,2
8825,relianc,3
8826,relief,64
8827,reliev,9
8828,religi,27
8829,religion,8
8830,relinquish,8
8831,relish,2
8832,reliv,2
8833,reloc,1
8834,reluct,13
8835,reluctantli,2
8836,remain,329
8837,remaind,6
8838,remak,1
8839,remark,39
8840,rematch,5
8841,remedi,1
8842,rememb,54
8843,remembr,2
8844,remind,27
8845,reminisc,2
8846,remiss,13
8847,remnant,3
8848,remors,2
8849,remot,16
8850,remotest,2
8851,remov,80
8852,renaiss,2
8853,renam,4
8854,render,9
8855,rendero,2
8856,rendezv,2
8857,rene,2
8858,renew,17
8859,renna,1
8860,reno,10
8861,renomin,1
8862,renounc,5
8863,renown,1
8864,rent,12
8865,rental,1
8866,reoccur,1
8867,reopen,8
8868,reorgan,2
8869,rep,40
8870,repackag,1
8871,repaid,2
8872,repaint,1
8873,repair,45
8874,repatri,7
8875,repay,2
8876,repeal,1
8877,repeat,27
8878,repeatedli,28
8879,repel,9
8880,repent,3
8881,repetit,1
8882,replac,44
8883,replay,1
8884,replet,1
8885,repli,20
8886,replic,1
8887,repor,1
8888,report,401
8889,reportedli,28
8890,repres,70
8891,represent,3
8892,repress,9
8893,repriev,1
8894,repris,6
8895,republ,66
8896,republican,120
8897,republika,1
8898,repudi,1
8899,repuls,3
8900,reput,29
8901,reputedli,4
8902,request,56
8903,requir,77
8904,rerout,1
8905,rerun,2
8906,reschedul,1
8907,rescu,114
8908,rescuer,49
8909,research,21
8910,resembl,6
8911,resent,12
8912,reserv,19
8913,resettl,1
8914,reshap,3
8915,resid,99
8916,residenti,10
8917,residu,8
8918,resign,84
8919,resili,5
8920,resist,32
8921,resolut,15
8922,resolv,35
8923,reson,1
8924,resort,24
8925,resound,2
8926,resourc,12
8927,respect,57
8928,respir,2
8929,respiratori,2
8930,responbl,1
8931,respond,50
8932,respons,175
8933,ressam,1
8934,rest,91
8935,restart,2
8936,restat,1
8937,restaur,8
8938,restitut,5
8939,restiv,3
8940,restless,1
8941,restock,1
8942,restor,57
8943,restrain,4
8944,restraint,3
8945,restrict,14
8946,result,146
8947,resum,29
8948,resumpt,2
8949,resurfac,5
8950,resurg,4
8951,resurrect,2
8952,resuscit,1
8953,retail,2
8954,retain,17
8955,retak,7
8956,retali,29
8957,retaliatori,4
8958,retard,1
8959,retherford,1
8960,rethink,2
8961,retic,1
8962,retinu,1
8963,retir,94
8964,retire,1
8965,retrac,1
8966,retract,15
8967,retractor,1
8968,retreat,16
8969,retrial,2
8970,retribut,2
8971,retriev,25
8972,retrospect,5
8973,return,235
8974,returne,1
8975,reunif,1
8976,reunion,2
8977,reunit,4
8978,reuter,3
8979,rev,14
8980,reveal,34
8981,revel,8
8982,reveng,13
8983,revenu,2
8984,rever,5
8985,reverber,1
8986,revers,24
8987,revert,1
8988,review,51
8989,revil,2
8990,revis,16
8991,reviv,18
8992,revkin,1
8993,revok,4
8994,revolt,15
8995,revolut,30
8996,revolutionari,11
8997,revolv,5
8998,revonish,1
8999,reward,38
9000,rewrit,1
9001,rewrot,1
9002,rex,3
9003,rey,4
9004,reynaldo,1
9005,reynold,4
9006,rfa,1
9007,rg,1
9008,rhein,5
9009,rhetor,4
9010,rheumat,2
9011,rhode,4
9012,riad,1
9013,rial,1
9014,rib,1
9015,ribat,1
9016,ribbon,3
9017,rica,2
9018,rican,2
9019,ricardo,17
9020,rice,19
9021,rich,34
9022,richard,49
9023,richardson,1
9024,richer,1
9025,richest,2
9026,richmond,3
9027,richter,7
9028,rick,19
9029,ricochet,1
9030,rid,8
9031,riddanc,1
9032,riddl,1
9033,ride,17
9034,rider,1
9035,riderless,1
9036,ridg,8
9037,ridicul,2
9038,riestra,1
9039,rifai,3
9040,rifl,20
9041,rift,1
9042,rig,23
9043,rigg,4
9044,right,201
9045,rightist,1
9046,rigor,1
9047,rim,7
9048,ringlead,12
9049,ringold,1
9050,rinn,1
9051,rins,2
9052,rio,2
9053,riot,34
9054,rioter,1
9055,riotou,1
9056,rip,47
9057,rippl,2
9058,rippner,6
9059,rise,64
9060,risen,7
9061,risk,57
9062,riski,13
9063,ristic,1
9064,rita,6
9065,ritesh,1
9066,rith,1
9067,rittner,4
9068,ritual,3
9069,riva,23
9070,rival,41
9071,rivalri,10
9072,rivasseau,1
9073,river,13
9074,rivera,1
9075,riverb,1
9076,riversid,1
9077,rivet,1
9078,riviera,2
9079,riyadh,7
9080,rnahan,1
9081,rnment,1
9082,roach,2
9083,road,61
9084,roadblock,17
9085,roadsid,2
9086,roadway,1
9087,roam,12
9088,roar,15
9089,rob,17
9090,robb,17
9091,robber,19
9092,robberi,55
9093,robe,7
9094,rober,3
9095,robert,91
9096,roberto,2
9097,robertson,4
9098,robin,4
9099,robinson,2
9100,robust,2
9101,rochel,1
9102,rochest,2
9103,rochu,2
9104,rock,75
9105,rocket,16
9106,rocki,7
9107,rockland,4
9108,rockport,1
9109,rod,25
9110,rode,4
9111,roderick,2
9112,rodger,2
9113,rodham,47
9114,rodrick,1
9115,rodriguez,16
9116,rodriquez,2
9117,rodway,3
9118,rogan,3
9119,roger,48
9120,rogu,3
9121,rohit,1
9122,roil,1
9123,rok,3
9124,rolan,1
9125,roland,3
9126,role,59
9127,roll,27
9128,rolla,9
9129,roller,1
9130,rollerblad,1
9131,roman,7
9132,romania,6
9133,romanian,3
9134,romano,1
9135,rome,2
9136,romero,5
9137,ron,20
9138,ronald,13
9139,ronay,1
9140,ronchest,1
9141,rondero,2
9142,ronni,1
9143,roof,26
9144,rooftop,1
9145,rooki,1
9146,room,58
9147,roommat,1
9148,roosevelt,1
9149,roost,1
9150,root,10
9151,rope,6
9152,roper,1
9153,rorter,1
9154,rosa,2
9155,rose,33
9156,rosenberg,9
9157,rosenburg,1
9158,rosenfield,1
9159,rosewal,1
9160,roshan,1
9161,rosovski,2
9162,rostenkowski,4
9163,roster,2
9164,roswel,1
9165,rot,4
9166,rotat,4
9167,rotaviru,2
9168,roth,14
9169,rotor,1
9170,roug,1
9171,roughli,16
9172,roughshod,1
9173,round,113
9174,roundli,1
9175,rout,64
9176,routin,20
9177,rove,2
9178,row,11
9179,rowland,9
9180,roy,7
9181,royal,7
9182,rss,1
9183,rt,2
9184,rtj,1
9185,rtr,3
9186,ru,1
9187,ruano,2
9188,rub,4
9189,rubber,26
9190,rubbl,62
9191,rubblervivor,1
9192,rubenstein,2
9193,rubi,2
9194,rubin,7
9195,rude,2
9196,ruder,1
9197,rudimentari,1
9198,rudnick,1
9199,rudolph,10
9200,rue,1
9201,ruegg,1
9202,ruesta,3
9203,rueter,1
9204,rug,5
9205,rugd,1
9206,ruger,1
9207,rugova,1
9208,ruin,36
9209,ruinou,1
9210,rule,197
9211,ruler,39
9212,rumbl,8
9213,rumor,31
9214,rumpl,1
9215,rumsfeld,7
9216,run,255
9217,runaway,1
9218,rundel,4
9219,rundown,1
9220,runner,14
9221,runoff,32
9222,runup,1
9223,runway,7
9224,rupe,1
9225,rupert,1
9226,ruptur,3
9227,rural,13
9228,ruse,1
9229,rusedski,4
9230,rush,56
9231,russ,1
9232,russel,1
9233,russellvil,1
9234,russia,129
9235,russian,155
9236,rust,2
9237,rusti,2
9238,ruth,1
9239,ruthless,2
9240,rux,3
9241,ruxandra,2
9242,ruzedzki,1
9243,ruzica,1
9244,rv,7
9245,rwanda,3
9246,rwandan,2
9247,rwandiz,2
9248,ryan,1
9249,ryde,1
9250,saba,1
9251,sabaa,1
9252,sabbath,1
9253,sabotag,6
9254,sac,1
9255,sach,3
9256,sachan,2
9257,sack,3
9258,sacr,5
9259,sacrific,10
9260,sad,22
9261,sadah,1
9262,sadam,1
9263,sadat,4
9264,saddam,5
9265,sadden,9
9266,sadder,1
9267,saddiq,1
9268,sadilenko,1
9269,sadli,1
9270,saeed,5
9271,safe,55
9272,safer,2
9273,safeti,42
9274,safin,29
9275,sag,5
9276,saga,2
9277,sage,1
9278,saharan,3
9279,said,729
9280,saigon,22
9281,sail,16
9282,sailor,246
9283,sainov,2
9284,saint,4
9285,sajic,1
9286,sake,2
9287,sala,11
9288,salaam,4
9289,salad,1
9290,salaf,1
9291,salafi,1
9292,salafist,1
9293,salah,2
9294,salanki,1
9295,salari,6
9296,salay,1
9297,salazar,1
9298,sale,14
9299,saleh,38
9300,salem,5
9301,saler,1
9302,salesman,3
9303,salient,1
9304,salih,1
9305,salim,2
9306,sallah,1
9307,salli,2
9308,salsa,1
9309,salt,5
9310,salut,8
9311,salvador,47
9312,salvadoran,24
9313,salvadorian,2
9314,salvag,13
9315,salvat,1
9316,salvo,1
9317,sama,3
9318,sammi,1
9319,samor,1
9320,sampl,9
9321,sampra,30
9322,samshran,1
9323,samuel,8
9324,samurai,1
9325,san,73
9326,sana,10
9327,sanchez,11
9328,sanction,52
9329,sanctuari,4
9330,sand,10
9331,sandbag,2
9332,sander,1
9333,sandi,24
9334,sandiego,1
9335,sandlewood,1
9336,sandov,1
9337,sandra,1
9338,sandrin,10
9339,sandwich,1
9340,sanford,1
9341,sang,2
9342,sangram,1
9343,sanguin,1
9344,sanguinetti,2
9345,sanit,4
9346,sanjay,2
9347,sank,36
9348,sanskriti,1
9349,santa,21
9350,santana,1
9351,santi,1
9352,santiago,1
9353,santistevan,2
9354,santo,1
9355,santorum,6
9356,sap,2
9357,sarah,1
9358,sarajevo,4
9359,sarasota,2
9360,sarong,1
9361,sarvings,1
9362,sasha,3
9363,sat,29
9364,satan,1
9365,satcom,1
9366,satellit,14
9367,satind,3
9368,satisfact,5
9369,satisfactori,2
9370,satisfi,15
9371,satkhira,3
9372,sattar,1
9373,saturday,190
9374,saudi,90
9375,saunder,1
9376,sava,1
9377,savag,4
9378,save,70
9379,savina,2
9380,savior,5
9381,savitabehn,1
9382,savor,2
9383,savvi,4
9384,saw,101
9385,say,593
9386,sayaad,1
9387,sayan,1
9388,scale,24
9389,scalia,1
9390,scalp,1
9391,scam,1
9392,scamper,1
9393,scandal,67
9394,scandinavian,1
9395,scandlin,1
9396,scanlon,1
9397,scanner,2
9398,scant,4
9399,scapego,1
9400,scapegoat,2
9401,scar,6
9402,scarc,4
9403,scare,12
9404,scari,2
9405,scariest,1
9406,scarv,1
9407,scath,3
9408,scatter,13
9409,scenario,12
9410,scene,94
9411,scent,1
9412,schaffer,5
9413,schedul,80
9414,scheme,9
9415,schett,3
9416,scheveck,1
9417,schiff,2
9418,schism,2
9419,schleehauf,1
9420,schlesing,1
9421,schlikov,1
9422,schmalz,1
9423,scholar,6
9424,scholarship,1
9425,school,54
9426,schoolboy,1
9427,schoolchildren,1
9428,schrock,3
9429,schroeder,6
9430,schultz,1
9431,schumer,1
9432,schutner,1
9433,schwartz,2
9434,schwarzkopf,2
9435,schweitzer,2
9436,scienc,15
9437,scientif,6
9438,scientist,12
9439,scoop,2
9440,scooter,1
9441,scope,2
9442,scorch,1
9443,score,37
9444,scorn,1
9445,scotland,5
9446,scott,8
9447,scottish,1
9448,scottsdal,2
9449,scounscoun,1
9450,scour,4
9451,scourg,1
9452,scout,1
9453,scrambl,16
9454,scrambler,1
9455,scrap,9
9456,scrape,4
9457,scratch,2
9458,scrawl,1
9459,scrawni,2
9460,scream,15
9461,screech,1
9462,screen,13
9463,screw,1
9464,scribbl,3
9465,script,3
9466,scriptur,1
9467,scrutin,2
9468,scrutini,7
9469,scuffl,1
9470,sculptur,1
9471,scurri,1
9472,scuttl,2
9473,sea,100
9474,seab,8
9475,seafood,1
9476,seal,17
9477,sealift,1
9478,seam,4
9479,seaman,9
9480,seamen,10
9481,sean,3
9482,seanc,1
9483,seaport,3
9484,sear,1
9485,search,143
9486,searcher,7
9487,season,20
9488,seat,77
9489,seater,3
9490,seattl,11
9491,seawal,1
9492,seawat,5
9493,seaworthi,4
9494,sebastian,2
9495,sebastien,16
9496,sebek,4
9497,sec,3
9498,secessionist,4
9499,sech,1
9500,seclud,1
9501,seclus,2
9502,second,174
9503,secondari,1
9504,secondli,4
9505,secreci,1
9506,secret,85
9507,secretari,167
9508,secretli,5
9509,sect,2
9510,sectarian,2
9511,section,19
9512,sector,4
9513,secular,2
9514,secur,324
9515,sedalia,1
9516,sedat,1
9517,see,190
9518,seed,61
9519,seek,92
9520,seeker,3
9521,seem,136
9522,seemingli,3
9523,seen,133
9524,seeth,1
9525,segment,3
9526,segodnya,2
9527,segreg,1
9528,seif,2
9529,seismic,3
9530,seismograph,5
9531,seismolog,3
9532,seismologist,7
9533,seiu,1
9534,seiz,33
9535,sejwal,1
9536,sekou,1
9537,seldom,1
9538,sele,30
9539,select,18
9540,seleri,1
9541,selig,1
9542,sell,14
9543,seller,1
9544,semi,14
9545,semiautomat,1
9546,semifin,30
9547,semifinalist,12
9548,semin,1
9549,seminar,1
9550,semion,1
9551,sen,59
9552,senat,128
9553,senatori,6
9554,send,70
9555,seneg,2
9556,senior,126
9557,sennett,1
9558,sens,56
9559,sensat,1
9560,senseless,4
9561,sensibl,2
9562,sensit,11
9563,sent,141
9564,sentenc,95
9565,sentiment,22
9566,separ,56
9567,separatist,2
9568,seper,1
9569,sept,47
9570,septemb,66
9571,sequenc,2
9572,serafin,1
9573,seraguso,1
9574,serb,50
9575,serbia,86
9576,serbian,72
9577,serbo,1
